# started on Mon Sep 21 12:43:23 2026

<not counted>,,cpu_atom/cache-references/,0,0.00,,
1105884,,cpu_core/cache-references/,19025371,100.00,,
<not counted>,,cpu_atom/cache-misses/,0,0.00,,
59025,,cpu_core/cache-misses/,19025371,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/,0,100.00,,
444238,,cpu_core/L1-dcache-load-misses/,19025371,100.00,,
<not counted>,,cpu_atom/LLC-load-misses/,0,0.00,,
0,,cpu_core/LLC-load-misses/,19025371,100.00,,
