# started on Mon Sep 21 12:43:23 2026

<not counted>,,cpu_atom/cache-references/,0,0.00,,
334204,,cpu_core/cache-references/,14827193,100.00,,
<not counted>,,cpu_atom/cache-misses/,0,0.00,,
49551,,cpu_core/cache-misses/,14827193,100.00,,
<not supported>,,cpu_atom/L1-dcache-load-misses/,0,100.00,,
132285,,cpu_core/L1-dcache-load-misses/,14827193,100.00,,
<not counted>,,cpu_atom/LLC-load-misses/,0,0.00,,
0,,cpu_core/LLC-load-misses/,14827193,100.00,,
