# started on Mon Sep 21 12:43:25 2026

281,,cpu_core/mem_load_l3_hit_retired.xsnp_hitm/,1286033,100.00,,
129,,cpu_core/mem_load_l3_hit_retired.xsnp_fwd/,1286033,100.00,,
4950,,cpu_core/mem_load_retired.l2_miss/,1286033,100.00,,
