# started on Mon Sep 21 12:43:25 2026

385,,cpu_core/mem_load_l3_hit_retired.xsnp_hitm/,1240698,100.00,,
126,,cpu_core/mem_load_l3_hit_retired.xsnp_fwd/,1240698,100.00,,
5125,,cpu_core/mem_load_retired.l2_miss/,1240698,100.00,,
