# started on Mon Sep 21 12:43:22 2026

6025,,context-switches,81270583,100.00,,
2,,cpu-migrations,81270583,100.00,,
280,,page-faults,81270583,100.00,,
81.27,msec,task-clock,81270583,100.00,,
<not counted>,,cpu_atom/cycles/,0,0.00,,
295001160,,cpu_core/cycles/,81270583,100.00,,
<not counted>,,cpu_atom/instructions/,0,0.00,,
226099272,,cpu_core/instructions/,81270583,100.00,,
<not counted>,,cpu_atom/branch-misses/,0,0.00,,
79572,,cpu_core/branch-misses/,81270583,100.00,,
