# started on Mon Sep 21 12:43:22 2026

6024,,context-switches,29920445,100.00,,
2,,cpu-migrations,29920445,100.00,,
248,,page-faults,29920445,100.00,,
29.92,msec,task-clock,29920445,100.00,,
<not counted>,,cpu_atom/cycles/,0,0.00,,
94478199,,cpu_core/cycles/,29920445,100.00,,
<not counted>,,cpu_atom/instructions/,0,0.00,,
68417005,,cpu_core/instructions/,29920445,100.00,,
<not counted>,,cpu_atom/branch-misses/,0,0.00,,
58993,,cpu_core/branch-misses/,29920445,100.00,,
