# started on Mon Sep 21 12:43:27 2026

<not counted>,,cpu_atom/dTLB-load-misses/,0,0.00,,
2507,,cpu_core/dTLB-load-misses/,16335392,100.00,,
<not counted>,,cpu_atom/iTLB-load-misses/,0,0.00,,
20438,,cpu_core/iTLB-load-misses/,16335392,100.00,,
