# started on Mon Sep 21 12:43:21 2026

6,,context-switches,1616888,100.00,,
2,,cpu-migrations,1616888,100.00,,
240,,page-faults,1616888,100.00,,
1.62,msec,task-clock,1616888,100.00,,
<not counted>,,cpu_atom/cycles/,0,0.00,,
6142551,,cpu_core/cycles/,1616888,100.00,,
<not counted>,,cpu_atom/instructions/,0,0.00,,
4716594,,cpu_core/instructions/,1616888,100.00,,
<not counted>,,cpu_atom/branch-misses/,0,0.00,,
31902,,cpu_core/branch-misses/,1616888,100.00,,
