# started on Mon Sep 21 13:32:37 2026

<not counted>,,cpu_atom/dTLB-load-misses/,0,0.00,,
2445,,cpu_core/dTLB-load-misses/,478767617,100.00,,
<not counted>,,cpu_atom/iTLB-load-misses/,0,0.00,,
2043533,,cpu_core/iTLB-load-misses/,478767617,100.00,,
