# started on Mon Sep 21 13:32:35 2026

413,,cpu_core/mem_load_l3_hit_retired.xsnp_hitm/,1457678,100.00,,
166,,cpu_core/mem_load_l3_hit_retired.xsnp_fwd/,1457678,100.00,,
8844,,cpu_core/mem_load_retired.l2_miss/,1457678,100.00,,
