# started on Mon Sep 21 13:32:38 2026

<not counted>,,cpu_atom/dTLB-load-misses/,0,0.00,,
4716,,cpu_core/dTLB-load-misses/,270205413,100.00,,
<not counted>,,cpu_atom/iTLB-load-misses/,0,0.00,,
537122,,cpu_core/iTLB-load-misses/,270205413,100.00,,
